"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","TEACHER","SRY_50_OVER","PC","A","2014",47.674,
"DEU","TEACHER","SRY_50_OVER","PC","A","2015",46.472,
"DEU","TEACHER","SRY_50_OVER","PC","A","2016",44.959,
"DEU","TEACHER","SRY_50_OVER","PC","A","2017",44.162,
"DEU","TEACHER","SRY_LT30","PC","A","2005",3.211,
"DEU","TEACHER","SRY_LT30","PC","A","2010",4.627,
"DEU","TEACHER","SRY_LT30","PC","A","2011",5.444,
"DEU","TEACHER","SRY_LT30","PC","A","2012",5.906,
"DEU","TEACHER","SRY_LT30","PC","A","2013",6.495,
"DEU","TEACHER","SRY_LT30","PC","A","2014",6.382,
"DEU","TEACHER","SRY_LT30","PC","A","2015",6.445,
"DEU","TEACHER","SRY_LT30","PC","A","2016",6.462,
"DEU","TEACHER","SRY_LT30","PC","A","2017",6.315,
"DEU","TEACHER","TRY_50_OVER","PC","A","2005",26.391,
"DEU","TEACHER","TRY_50_OVER","PC","A","2010",24.031,
"DEU","TEACHER","TRY_50_OVER","PC","A","2011",23.788,
"DEU","TEACHER","TRY_50_OVER","PC","A","2012",23.987,
"DEU","TEACHER","TRY_50_OVER","PC","A","2013",24.113,
"DEU","TEACHER","TRY_50_OVER","PC","A","2014",24.309,
"DEU","TEACHER","TRY_50_OVER","PC","A","2015",24.919,
"DEU","TEACHER","TRY_50_OVER","PC","A","2016",25.519,
"DEU","TEACHER","TRY_50_OVER","PC","A","2017",26.474,
"DEU","TEACHER","TRY_LT30","PC","A","2005",18.713,
"DEU","TEACHER","TRY_LT30","PC","A","2010",23.474,
"DEU","TEACHER","TRY_LT30","PC","A","2011",24.235,
"DEU","TEACHER","TRY_LT30","PC","A","2012",24.568,
"DEU","TEACHER","TRY_LT30","PC","A","2013",24.749,
"DEU","TEACHER","TRY_LT30","PC","A","2014",25.018,
"DEU","TEACHER","TRY_LT30","PC","A","2015",25.068,
"DEU","TEACHER","TRY_LT30","PC","A","2016",24.84,
"DEU","TEACHER","TRY_LT30","PC","A","2017",24.385,
"GRC","TEACHER","PRY_50_OVER","PC","A","2005",14.336,
"GRC","TEACHER","PRY_50_OVER","PC","A","2010",,"M"
"GRC","TEACHER","PRY_50_OVER","PC","A","2011",,"M"
"GRC","TEACHER","PRY_50_OVER","PC","A","2012",13.517,
"GRC","TEACHER","PRY_50_OVER","PC","A","2013",48.511,
"GRC","TEACHER","PRY_50_OVER","PC","A","2014",18.554,
"GRC","TEACHER","PRY_50_OVER","PC","A","2015",31.502,
"GRC","TEACHER","PRY_50_OVER","PC","A","2016",36.347,
"GRC","TEACHER","PRY_50_OVER","PC","A","2017",43.119,
"GRC","TEACHER","PRY_LT30","PC","A","2005",12.428,
"GRC","TEACHER","PRY_LT30","PC","A","2010",,"M"
"GRC","TEACHER","PRY_LT30","PC","A","2011",,"M"
"GRC","TEACHER","PRY_LT30","PC","A","2012",0,
"GRC","TEACHER","PRY_LT30","PC","A","2013",0,
"GRC","TEACHER","PRY_LT30","PC","A","2014",12.093,
"GRC","TEACHER","PRY_LT30","PC","A","2015",7.196,
"GRC","TEACHER","PRY_LT30","PC","A","2016",9.415,
"GRC","TEACHER","PRY_LT30","PC","A","2017",7.328,
"GRC","TEACHER","SRY_50_OVER","PC","A","2005",28.978,
"GRC","TEACHER","SRY_50_OVER","PC","A","2010",,"M"
"GRC","TEACHER","SRY_50_OVER","PC","A","2011",,"M"
"GRC","TEACHER","SRY_50_OVER","PC","A","2012",,"M"
"GRC","TEACHER","SRY_50_OVER","PC","A","2013",39.015,
"GRC","TEACHER","SRY_50_OVER","PC","A","2014",42.316,
"GRC","TEACHER","SRY_50_OVER","PC","A","2015",45.89,
"GRC","TEACHER","SRY_50_OVER","PC","A","2016",48.153,
"GRC","TEACHER","SRY_50_OVER","PC","A","2017",52.635,
"GRC","TEACHER","SRY_LT30","PC","A","2005",5.516,
"GRC","TEACHER","SRY_LT30","PC","A","2010",,"M"
"GRC","TEACHER","SRY_LT30","PC","A","2011",,"M"
"GRC","TEACHER","SRY_LT30","PC","A","2012",,"M"
"GRC","TEACHER","SRY_LT30","PC","A","2013",1.227,
"GRC","TEACHER","SRY_LT30","PC","A","2014",1.055,
"GRC","TEACHER","SRY_LT30","PC","A","2015",0.539,
"GRC","TEACHER","SRY_LT30","PC","A","2016",0.642,
"GRC","TEACHER","SRY_LT30","PC","A","2017",0.708,
"GRC","TEACHER","TRY_50_OVER","PC","A","2005",32.028,
"GRC","TEACHER","TRY_50_OVER","PC","A","2010",,"M"
"GRC","TEACHER","TRY_50_OVER","PC","A","2011",,"M"
"GRC","TEACHER","TRY_50_OVER","PC","A","2012",,"M"
"GRC","TEACHER","TRY_50_OVER","PC","A","2013",46.935,
"GRC","TEACHER","TRY_50_OVER","PC","A","2014",51.981,
"GRC","TEACHER","TRY_50_OVER","PC","A","2015",,"M"
"GRC","TEACHER","TRY_50_OVER","PC","A","2016",50.747,
"GRC","TEACHER","TRY_50_OVER","PC","A","2017",42.081,
"GRC","TEACHER","TRY_LT30","PC","A","2005",4.142,
"GRC","TEACHER","TRY_LT30","PC","A","2010",,"M"
"GRC","TEACHER","TRY_LT30","PC","A","2011",,"M"
"GRC","TEACHER","TRY_LT30","PC","A","2012",,"M"
"GRC","TEACHER","TRY_LT30","PC","A","2013",1.437,
"GRC","TEACHER","TRY_LT30","PC","A","2014",0.539,
"GRC","TEACHER","TRY_LT30","PC","A","2015",,"M"
"GRC","TEACHER","TRY_LT30","PC","A","2016",0.671,
"GRC","TEACHER","TRY_LT30","PC","A","2017",0.685,
"HUN","TEACHER","PRY_50_OVER","PC","A","2005",18.468,
"HUN","TEACHER","PRY_50_OVER","PC","A","2010",27.523,
"HUN","TEACHER","PRY_50_OVER","PC","A","2011",30.54,
"HUN","TEACHER","PRY_50_OVER","PC","A","2012",32.643,
"HUN","TEACHER","PRY_50_OVER","PC","A","2013",34.042,
"HUN","TEACHER","PRY_50_OVER","PC","A","2014",35.483,
"HUN","TEACHER","PRY_50_OVER","PC","A","2015",37.858,
"HUN","TEACHER","PRY_50_OVER","PC","A","2016",39.422,
"HUN","TEACHER","PRY_50_OVER","PC","A","2017",40.592,
"HUN","TEACHER","PRY_LT30","PC","A","2005",14.079,
"HUN","TEACHER","PRY_LT30","PC","A","2010",8.703,
"HUN","TEACHER","PRY_LT30","PC","A","2011",7.885,
"HUN","TEACHER","PRY_LT30","PC","A","2012",7.342,
"HUN","TEACHER","PRY_LT30","PC","A","2013",7.152,
"HUN","TEACHER","PRY_LT30","PC","A","2014",7.395,
"HUN","TEACHER","PRY_LT30","PC","A","2015",7.103,
"HUN","TEACHER","PRY_LT30","PC","A","2016",6.863,
"HUN","TEACHER","PRY_LT30","PC","A","2017",7.265,
"HUN","TEACHER","SRY_50_OVER","PC","A","2005",28.632,
"HUN","TEACHER","SRY_50_OVER","PC","A","2010",31.618,
"HUN","TEACHER","SRY_50_OVER","PC","A","2011",32.952,
"HUN","TEACHER","SRY_50_OVER","PC","A","2012",34.287,
"HUN","TEACHER","SRY_50_OVER","PC","A","2013",35.288,
"HUN","TEACHER","SRY_50_OVER","PC","A","2014",35.45,
"HUN","TEACHER","SRY_50_OVER","PC","A","2015",37.235,
"HUN","TEACHER","SRY_50_OVER","PC","A","2016",39.077,
"HUN","TEACHER","SRY_50_OVER","PC","A","2017",40.861,
"HUN","TEACHER","SRY_LT30","PC","A","2005",14.714,
"HUN","TEACHER","SRY_LT30","PC","A","2010",9.274,
"HUN","TEACHER","SRY_LT30","PC","A","2011",8.224,
"HUN","TEACHER","SRY_LT30","PC","A","2012",7.106,
"HUN","TEACHER","SRY_LT30","PC","A","2013",6.262,
"HUN","TEACHER","SRY_LT30","PC","A","2014",6.099,
"HUN","TEACHER","SRY_LT30","PC","A","2015",5.28,
"HUN","TEACHER","SRY_LT30","PC","A","2016",4.531,
"HUN","TEACHER","SRY_LT30","PC","A","2017",4.294,
"HUN","TEACHER","TRY_50_OVER","PC","A","2010",43.499,
"HUN","TEACHER","TRY_50_OVER","PC","A","2011",43.376,
"HUN","TEACHER","TRY_50_OVER","PC","A","2012",43.198,
"HUN","TEACHER","TRY_50_OVER","PC","A","2013",40.572,
"HUN","TEACHER","TRY_50_OVER","PC","A","2014",40.885,
"HUN","TEACHER","TRY_50_OVER","PC","A","2015",41.497,
"HUN","TEACHER","TRY_50_OVER","PC","A","2016",41.189,
"HUN","TEACHER","TRY_50_OVER","PC","A","2017",40.375,
"HUN","TEACHER","TRY_LT30","PC","A","2010",5.005,
"HUN","TEACHER","TRY_LT30","PC","A","2011",4.939,
"HUN","TEACHER","TRY_LT30","PC","A","2012",4.712,
"HUN","TEACHER","TRY_LT30","PC","A","2013",4.047,
"HUN","TEACHER","TRY_LT30","PC","A","2014",5.561,
"HUN","TEACHER","TRY_LT30","PC","A","2015",4.533,
"HUN","TEACHER","TRY_LT30","PC","A","2016",5.248,
"HUN","TEACHER","TRY_LT30","PC","A","2017",6.111,
"ISL","TEACHER","PRY_50_OVER","PC","A","2005",,"M"
"ISL","TEACHER","PRY_50_OVER","PC","A","2010",,"M"
"ISL","TEACHER","PRY_50_OVER","PC","A","2011",,"M"
"ISL","TEACHER","PRY_50_OVER","PC","A","2012",,"M"
"ISL","TEACHER","PRY_50_OVER","PC","A","2013",35.788,
"ISL","TEACHER","PRY_50_OVER","PC","A","2014",,"M"
"ISL","TEACHER","PRY_50_OVER","PC","A","2015",38.146,
"ISL","TEACHER","PRY_50_OVER","PC","A","2016",39.012,
"ISL","TEACHER","PRY_50_OVER","PC","A","2017",39.259,
"ISL","TEACHER","PRY_LT30","PC","A","2005",,"M"
"ISL","TEACHER","PRY_LT30","PC","A","2010",,"M"
"ISL","TEACHER","PRY_LT30","PC","A","2011",,"M"
"ISL","TEACHER","PRY_LT30","PC","A","2012",,"M"
"ISL","TEACHER","PRY_LT30","PC","A","2013",6.631,
"ISL","TEACHER","PRY_LT30","PC","A","2014",,"M"
"ISL","TEACHER","PRY_LT30","PC","A","2015",4.968,
"ISL","TEACHER","PRY_LT30","PC","A","2016",4.84,
"ISL","TEACHER","PRY_LT30","PC","A","2017",4.517,
"ISL","TEACHER","SRY_50_OVER","PC","A","2005",,"M"
"ISL","TEACHER","SRY_50_OVER","PC","A","2010",,"M"
"ISL","TEACHER","SRY_50_OVER","PC","A","2011",,"M"
"ISL","TEACHER","SRY_50_OVER","PC","A","2012",,"M"
"ISL","TEACHER","SRY_50_OVER","PC","A","2013",,"M"
"ISL","TEACHER","SRY_50_OVER","PC","A","2014",,"M"
"ISL","TEACHER","SRY_50_OVER","PC","A","2015",,"M"
"ISL","TEACHER","SRY_50_OVER","PC","A","2016",,"M"
"ISL","TEACHER","SRY_50_OVER","PC","A","2017",,"M"
"ISL","TEACHER","SRY_LT30","PC","A","2005",,"M"
"ISL","TEACHER","SRY_LT30","PC","A","2010",,"M"
"ISL","TEACHER","SRY_LT30","PC","A","2011",,"M"
"ISL","TEACHER","SRY_LT30","PC","A","2012",,"M"
"ISL","TEACHER","SRY_LT30","PC","A","2013",,"M"
"ISL","TEACHER","SRY_LT30","PC","A","2014",,"M"
"ISL","TEACHER","SRY_LT30","PC","A","2015",,"M"
"ISL","TEACHER","SRY_LT30","PC","A","2016",,"M"
"ISL","TEACHER","SRY_LT30","PC","A","2017",,"M"
"ISL","TEACHER","TRY_50_OVER","PC","A","2005",,"M"
"ISL","TEACHER","TRY_50_OVER","PC","A","2010",,"M"
"ISL","TEACHER","TRY_50_OVER","PC","A","2011",,"M"
"ISL","TEACHER","TRY_50_OVER","PC","A","2012",,"M"
"ISL","TEACHER","TRY_50_OVER","PC","A","2013",,"M"
"ISL","TEACHER","TRY_50_OVER","PC","A","2014",,"M"
"ISL","TEACHER","TRY_50_OVER","PC","A","2015",,"M"
"ISL","TEACHER","TRY_50_OVER","PC","A","2016",,"M"
"ISL","TEACHER","TRY_50_OVER","PC","A","2017",,"M"
"ISL","TEACHER","TRY_LT30","PC","A","2005",,"M"
"ISL","TEACHER","TRY_LT30","PC","A","2010",,"M"
"ISL","TEACHER","TRY_LT30","PC","A","2011",,"M"
"ISL","TEACHER","TRY_LT30","PC","A","2012",,"M"
"ISL","TEACHER","TRY_LT30","PC","A","2013",,"M"
"ISL","TEACHER","TRY_LT30","PC","A","2014",,"M"
"ISL","TEACHER","TRY_LT30","PC","A","2015",,"M"
"ISL","TEACHER","TRY_LT30","PC","A","2016",,"M"
"ISL","TEACHER","TRY_LT30","PC","A","2017",,"M"
"IRL","TEACHER","PRY_50_OVER","PC","A","2005",28.608,
"IRL","TEACHER","PRY_50_OVER","PC","A","2010",26.359,
"IRL","TEACHER","PRY_50_OVER","PC","A","2011",25.952,
"IRL","TEACHER","PRY_50_OVER","PC","A","2012",25.966,
"IRL","TEACHER","PRY_50_OVER","PC","A","2013",22.387,
"IRL","TEACHER","PRY_50_OVER","PC","A","2014",22.362,
"IRL","TEACHER","PRY_50_OVER","PC","A","2015",22.363,
"IRL","TEACHER","PRY_50_OVER","PC","A","2016",18.741,
"IRL","TEACHER","PRY_50_OVER","PC","A","2017",19.989,
"IRL","TEACHER","PRY_LT30","PC","A","2005",24.433,
"IRL","TEACHER","PRY_LT30","PC","A","2010",23.023,
"IRL","TEACHER","PRY_LT30","PC","A","2011",21.271,
"IRL","TEACHER","PRY_LT30","PC","A","2012",21.266,
"IRL","TEACHER","PRY_LT30","PC","A","2013",18.27,
"IRL","TEACHER","PRY_LT30","PC","A","2014",18.253,
"IRL","TEACHER","PRY_LT30","PC","A","2015",18.249,
"IRL","TEACHER","PRY_LT30","PC","A","2016",14.675,
"IRL","TEACHER","PRY_LT30","PC","A","2017",13.558,
"IRL","TEACHER","SRY_50_OVER","PC","A","2005",36.481,
"IRL","TEACHER","SRY_50_OVER","PC","A","2010",32.002,
"IRL","TEACHER","SRY_50_OVER","PC","A","2011",31.118,
"IRL","TEACHER","SRY_50_OVER","PC","A","2012",27.488,
"IRL","TEACHER","SRY_50_OVER","PC","A","2013",28.994,
"IRL","TEACHER","SRY_50_OVER","PC","A","2014",28.996,
"IRL","TEACHER","SRY_50_OVER","PC","A","2015",28.996,
"IRL","TEACHER","SRY_50_OVER","PC","A","2016",25.849,
"IRL","TEACHER","SRY_50_OVER","PC","A","2017",26.826,
"IRL","TEACHER","SRY_LT30","PC","A","2005",11.359,
"IRL","TEACHER","SRY_LT30","PC","A","2010",9.766,
"IRL","TEACHER","SRY_LT30","PC","A","2011",9.257,
"IRL","TEACHER","SRY_LT30","PC","A","2012",8.9,
"IRL","TEACHER","SRY_LT30","PC","A","2013",7.763,
"IRL","TEACHER","SRY_LT30","PC","A","2014",7.763,
"IRL","TEACHER","SRY_LT30","PC","A","2015",7.765,
"IRL","TEACHER","SRY_LT30","PC","A","2016",10.683,
"IRL","TEACHER","SRY_LT30","PC","A","2017",9.839,
"IRL","TEACHER","TRY_50_OVER","PC","A","2005",,"M"
"IRL","TEACHER","TRY_50_OVER","PC","A","2010",,"M"
"IRL","TEACHER","TRY_50_OVER","PC","A","2011",,"M"
"IRL","TEACHER","TRY_50_OVER","PC","A","2012",,"M"
"IRL","TEACHER","TRY_50_OVER","PC","A","2013",29.497,
"IRL","TEACHER","TRY_50_OVER","PC","A","2014",,"M"
"IRL","TEACHER","TRY_50_OVER","PC","A","2015",,"M"
"IRL","TEACHER","TRY_50_OVER","PC","A","2016",,"M"
"IRL","TEACHER","TRY_50_OVER","PC","A","2017",,"M"
"IRL","TEACHER","TRY_LT30","PC","A","2005",,"M"
"IRL","TEACHER","TRY_LT30","PC","A","2010",,"M"
"IRL","TEACHER","TRY_LT30","PC","A","2011",,"M"
"IRL","TEACHER","TRY_LT30","PC","A","2012",,"M"
"IRL","TEACHER","TRY_LT30","PC","A","2013",19.895,
"IRL","TEACHER","TRY_LT30","PC","A","2014",,"M"
"IRL","TEACHER","TRY_LT30","PC","A","2015",,"M"
"IRL","TEACHER","TRY_LT30","PC","A","2016",,"M"
"IRL","TEACHER","TRY_LT30","PC","A","2017",,"M"
"ITA","TEACHER","PRY_50_OVER","PC","A","2005",46.725,
"ITA","TEACHER","PRY_50_OVER","PC","A","2010",45.042,
"ITA","TEACHER","PRY_50_OVER","PC","A","2011",47.609,
"ITA","TEACHER","PRY_50_OVER","PC","A","2012",51.808,
"ITA","TEACHER","PRY_50_OVER","PC","A","2013",56.555,
"ITA","TEACHER","PRY_50_OVER","PC","A","2014",57.881,
"ITA","TEACHER","PRY_50_OVER","PC","A","2015",59.943,
"ITA","TEACHER","PRY_50_OVER","PC","A","2016",54.764,
"ITA","TEACHER","PRY_50_OVER","PC","A","2017",56.322,
"ITA","TEACHER","PRY_LT30","PC","A","2005",0.767,
"ITA","TEACHER","PRY_LT30","PC","A","2010",0.515,
"ITA","TEACHER","PRY_LT30","PC","A","2011",0.268,
"ITA","TEACHER","PRY_LT30","PC","A","2012",0.425,
"ITA","TEACHER","PRY_LT30","PC","A","2013",0.086,
"ITA","TEACHER","PRY_LT30","PC","A","2014",0.541,
"ITA","TEACHER","PRY_LT30","PC","A","2015",0.557,
"ITA","TEACHER","PRY_LT30","PC","A","2016",0.703,
"ITA","TEACHER","PRY_LT30","PC","A","2017",0.73,
"ITA","TEACHER","SRY_50_OVER","PC","A","2005",62.186,
"ITA","TEACHER","SRY_50_OVER","PC","A","2010",59.259,
"ITA","TEACHER","SRY_50_OVER","PC","A","2011",61.854,
"ITA","TEACHER","SRY_50_OVER","PC","A","2012",61.925,
"ITA","TEACHER","SRY_50_OVER","PC","A","2013",68.707,
"ITA","TEACHER","SRY_50_OVER","PC","A","2014",64.887,
"ITA","TEACHER","SRY_50_OVER","PC","A","2015",65.995,
"ITA","TEACHER","SRY_50_OVER","PC","A","2016",59.969,
"ITA","TEACHER","SRY_50_OVER","PC","A","2017",59.901,
"ITA","TEACHER","SRY_LT30","PC","A","2005",0.036,
"ITA","TEACHER","SRY_LT30","PC","A","2010",0.454,
"ITA","TEACHER","SRY_LT30","PC","A","2011",0.267,
"ITA","TEACHER","SRY_LT30","PC","A","2012",0.264,
"ITA","TEACHER","SRY_LT30","PC","A","2013",0.054,
"ITA","TEACHER","SRY_LT30","PC","A","2014",0.312,
"ITA","TEACHER","SRY_LT30","PC","A","2015",0.468,
"ITA","TEACHER","SRY_LT30","PC","A","2016",1.518,
"ITA","TEACHER","SRY_LT30","PC","A","2017",1.694,
"ITA","TEACHER","TRY_50_OVER","PC","A","2013",52.693,
"ITA","TEACHER","TRY_50_OVER","PC","A","2014",53.565,
"ITA","TEACHER","TRY_50_OVER","PC","A","2015",55.796,
"ITA","TEACHER","TRY_50_OVER","PC","A","2016",54.289,
"ITA","TEACHER","TRY_50_OVER","PC","A","2017",54.88,
"ITA","TEACHER","TRY_LT30","PC","A","2013",1.038,
"ITA","TEACHER","TRY_LT30","PC","A","2014",1.046,
"ITA","TEACHER","TRY_LT30","PC","A","2015",0.791,
"ITA","TEACHER","TRY_LT30","PC","A","2016",0.784,
"ITA","TEACHER","TRY_LT30","PC","A","2017",0.786,
"JPN","TEACHER","PRY_50_OVER","PC","A","2005",22.724,
"JPN","TEACHER","PRY_50_OVER","PC","A","2010",28.447,
"JPN","TEACHER","PRY_50_OVER","PC","A","2011",31.366,
"JPN","TEACHER","PRY_50_OVER","PC","A","2012",31.366,
"JPN","TEACHER","PRY_50_OVER","PC","A","2013",31.366,
"JPN","TEACHER","PRY_50_OVER","PC","A","2014",31.044,
"JPN","TEACHER","PRY_50_OVER","PC","A","2015",31.044,
"JPN","TEACHER","PRY_50_OVER","PC","A","2016",31.044,
"JPN","TEACHER","PRY_50_OVER","PC","A","2017",29.204,
"JPN","TEACHER","PRY_LT30","PC","A","2005",10.101,
"JPN","TEACHER","PRY_LT30","PC","A","2010",13.06,
"JPN","TEACHER","PRY_LT30","PC","A","2011",15.3,
"JPN","TEACHER","PRY_LT30","PC","A","2012",15.3,
"JPN","TEACHER","PRY_LT30","PC","A","2013",15.3,
"JPN","TEACHER","PRY_LT30","PC","A","2014",17.281,
"JPN","TEACHER","PRY_LT30","PC","A","2015",17.281,
"JPN","TEACHER","PRY_LT30","PC","A","2016",17.281,
"JPN","TEACHER","PRY_LT30","PC","A","2017",19.405,
"JPN","TEACHER","SRY_50_OVER","PC","A","2005",22.825,
"JPN","TEACHER","SRY_50_OVER","PC","A","2010",26.679,
"JPN","TEACHER","SRY_50_OVER","PC","A","2011",30.72,
"JPN","TEACHER","SRY_50_OVER","PC","A","2012",30.72,
"JPN","TEACHER","SRY_50_OVER","PC","A","2013",30.72,
"JPN","TEACHER","SRY_50_OVER","PC","A","2014",33.932,
"JPN","TEACHER","SRY_50_OVER","PC","A","2015",33.932,
"JPN","TEACHER","SRY_50_OVER","PC","A","2016",33.932,
"JPN","TEACHER","SRY_50_OVER","PC","A","2017",35.019,
"JPN","TEACHER","SRY_LT30","PC","A","2005",9.347,
"JPN","TEACHER","SRY_LT30","PC","A","2010",9.342,
"JPN","TEACHER","SRY_LT30","PC","A","2011",10.987,
"JPN","TEACHER","SRY_LT30","PC","A","2012",10.987,
"JPN","TEACHER","SRY_LT30","PC","A","2013",10.987,
"JPN","TEACHER","SRY_LT30","PC","A","2014",13.445,
"JPN","TEACHER","SRY_LT30","PC","A","2015",13.445,
"JPN","TEACHER","SRY_LT30","PC","A","2016",13.445,
"JPN","TEACHER","SRY_LT30","PC","A","2017",15.236,
"JPN","TEACHER","TRY_50_OVER","PC","A","2005",44.208,
"JPN","TEACHER","TRY_50_OVER","PC","A","2010",45.495,
"JPN","TEACHER","TRY_50_OVER","PC","A","2011",43.924,
"JPN","TEACHER","TRY_50_OVER","PC","A","2012",43.924,
"JPN","TEACHER","TRY_50_OVER","PC","A","2013",43.924,
"JPN","TEACHER","TRY_50_OVER","PC","A","2014",44.924,
"JPN","TEACHER","TRY_50_OVER","PC","A","2015",44.924,
"JPN","TEACHER","TRY_50_OVER","PC","A","2016",44.924,
"JPN","TEACHER","TRY_50_OVER","PC","A","2017",45.68,
"JPN","TEACHER","TRY_LT30","PC","A","2005",3.158,
"JPN","TEACHER","TRY_LT30","PC","A","2010",1.989,
"JPN","TEACHER","TRY_LT30","PC","A","2011",2.957,
"JPN","TEACHER","TRY_LT30","PC","A","2012",2.957,
"JPN","TEACHER","TRY_LT30","PC","A","2013",2.957,
"JPN","TEACHER","TRY_LT30","PC","A","2014",2.642,
"JPN","TEACHER","TRY_LT30","PC","A","2015",2.642,
"JPN","TEACHER","TRY_LT30","PC","A","2016",2.642,
"JPN","TEACHER","TRY_LT30","PC","A","2017",2.538,
"KOR","TEACHER","PRY_50_OVER","PC","A","2005",20.161,
"KOR","TEACHER","PRY_50_OVER","PC","A","2010",15.994,
"KOR","TEACHER","PRY_50_OVER","PC","A","2011",16.098,
"KOR","TEACHER","PRY_50_OVER","PC","A","2012",15.858,
"KOR","TEACHER","PRY_50_OVER","PC","A","2013",15.826,
"KOR","TEACHER","PRY_50_OVER","PC","A","2014",15.866,
"KOR","TEACHER","PRY_50_OVER","PC","A","2015",14.764,
"KOR","TEACHER","PRY_50_OVER","PC","A","2016",14.846,
"KOR","TEACHER","PRY_50_OVER","PC","A","2017",14.855,
"KOR","TEACHER","PRY_LT30","PC","A","2005",25.551,
"KOR","TEACHER","PRY_LT30","PC","A","2010",22.496,
"KOR","TEACHER","PRY_LT30","PC","A","2011",22.479,
"KOR","TEACHER","PRY_LT30","PC","A","2012",21.959,
"KOR","TEACHER","PRY_LT30","PC","A","2013",21.175,
"KOR","TEACHER","PRY_LT30","PC","A","2014",20.209,
"KOR","TEACHER","PRY_LT30","PC","A","2015",20.136,
"KOR","TEACHER","PRY_LT30","PC","A","2016",19.151,
"KOR","TEACHER","PRY_LT30","PC","A","2017",18.097,
"KOR","TEACHER","SRY_50_OVER","PC","A","2005",13.334,
"KOR","TEACHER","SRY_50_OVER","PC","A","2010",19.467,
"KOR","TEACHER","SRY_50_OVER","PC","A","2011",21.322,
"KOR","TEACHER","SRY_50_OVER","PC","A","2012",23.421,
"KOR","TEACHER","SRY_50_OVER","PC","A","2013",25.604,
"KOR","TEACHER","SRY_50_OVER","PC","A","2014",27.419,
"KOR","TEACHER","SRY_50_OVER","PC","A","2015",28.337,
"KOR","TEACHER","SRY_50_OVER","PC","A","2016",29.507,
"KOR","TEACHER","SRY_50_OVER","PC","A","2017",30.041,
"KOR","TEACHER","SRY_LT30","PC","A","2005",16.546,
"KOR","TEACHER","SRY_LT30","PC","A","2010",13.909,
"KOR","TEACHER","SRY_LT30","PC","A","2011",13.468,
"KOR","TEACHER","SRY_LT30","PC","A","2012",13.033,
"KOR","TEACHER","SRY_LT30","PC","A","2013",12.695,
"KOR","TEACHER","SRY_LT30","PC","A","2014",12.274,
"KOR","TEACHER","SRY_LT30","PC","A","2015",11.759,
"KOR","TEACHER","SRY_LT30","PC","A","2016",11.067,
"KOR","TEACHER","SRY_LT30","PC","A","2017",10.651,
"KOR","TEACHER","TRY_50_OVER","PC","A","2014",39.563,
"KOR","TEACHER","TRY_50_OVER","PC","A","2015",41.221,
"KOR","TEACHER","TRY_50_OVER","PC","A","2016",43.097,
"KOR","TEACHER","TRY_50_OVER","PC","A","2017",44.694,
"KOR","TEACHER","TRY_LT30","PC","A","2014",1.757,
"KOR","TEACHER","TRY_LT30","PC","A","2015",1.617,
"KOR","TEACHER","TRY_LT30","PC","A","2016",1.394,
"KOR","TEACHER","TRY_LT30","PC","A","2017",1.284,
"LUX","TEACHER","PRY_50_OVER","PC","A","2005",24.846,
"LUX","TEACHER","PRY_50_OVER","PC","A","2010",22.24,
"LUX","TEACHER","PRY_50_OVER","PC","A","2011",30.208,
"LUX","TEACHER","PRY_50_OVER","PC","A","2012",21.31,
"LUX","TEACHER","PRY_50_OVER","PC","A","2013",19.376,
"LUX","TEACHER","PRY_50_OVER","PC","A","2014",20.171,
"LUX","TEACHER","PRY_50_OVER","PC","A","2015",17.283,
"LUX","TEACHER","PRY_50_OVER","PC","A","2016",19.705,
"LUX","TEACHER","PRY_50_OVER","PC","A","2017",17.661,
"LUX","TEACHER","PRY_LT30","PC","A","2005",29.052,
"LUX","TEACHER","PRY_LT30","PC","A","2010",24.353,
"LUX","TEACHER","PRY_LT30","PC","A","2011",5.739,
"LUX","TEACHER","PRY_LT30","PC","A","2012",24.078,
"LUX","TEACHER","PRY_LT30","PC","A","2013",24.873,
"LUX","TEACHER","PRY_LT30","PC","A","2014",23.006,
"LUX","TEACHER","PRY_LT30","PC","A","2015",23.311,
"LUX","TEACHER","PRY_LT30","PC","A","2016",21.179,
"LUX","TEACHER","PRY_LT30","PC","A","2017",21.264,
"LUX","TEACHER","SRY_50_OVER","PC","A","2010",26.263,
"LUX","TEACHER","SRY_50_OVER","PC","A","2011",27.556,
"LUX","TEACHER","SRY_50_OVER","PC","A","2012",25.298,
"LUX","TEACHER","SRY_50_OVER","PC","A","2013",25.142,
"LUX","TEACHER","SRY_50_OVER","PC","A","2014",23.502,
"LUX","TEACHER","SRY_50_OVER","PC","A","2015",24.285,
"LUX","TEACHER","SRY_50_OVER","PC","A","2016",24.407,
"LUX","TEACHER","SRY_50_OVER","PC","A","2017",26.945,
"LUX","TEACHER","SRY_LT30","PC","A","2010",18.075,
"LUX","TEACHER","SRY_LT30","PC","A","2011",13.958,
"LUX","TEACHER","SRY_LT30","PC","A","2012",15.482,
"LUX","TEACHER","SRY_LT30","PC","A","2013",14.755,
"LUX","TEACHER","SRY_LT30","PC","A","2014",13.988,
"LUX","TEACHER","SRY_LT30","PC","A","2015",11.879,
"LUX","TEACHER","SRY_LT30","PC","A","2016",11.836,
"LUX","TEACHER","SRY_LT30","PC","A","2017",10.168,
