LocationName,Year,Sex,AreaType,Total,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+
Poland,2015,Female,Rural,7585.923644,424.2285681,434.8207719,407.7891819,438.5662746,497.1915482,532.1775257,577.6245337,586.5894102,527.3851945,431.4874845,411.9398245,477.9888122,474.2251525,397.1428618,263.373927,280.1693691,423.223204
Republic of Moldova,2015,Female,Rural,980.009869,59.33830782,63.02373945,53.01868476,56.48252361,62.69642682,78.2895791,72.66700414,61.72759855,58.14208925,53.92234801,68.35751979,70.57752343,65.94475794,48.62610046,35.01922459,36.35200682,35.82443445
Romania,2015,Female,Rural,4919.612053,248.7543448,281.0433004,280.7435896,255.2893454,242.0499251,322.9737714,324.7760171,366.4719443,302.0474213,304.1389612,213.1143517,309.9140504,354.7126828,305.1063218,254.5109842,263.9937854,289.9712565
Russian Federation,2015,Female,Rural,19357.2501,1208.792441,1148.004246,1062.109114,820.859445,1038.617381,1400.200764,1336.408233,1270.781665,1285.680132,1164.788357,1459.895588,1437.718513,1227.836792,920.7548262,687.6895488,976.0049898,911.1080589
Slovakia,2015,Female,Rural,1282.784369,70.40683661,71.16385295,66.25326316,69.58926588,83.23578432,91.31720947,96.4252162,105.9889611,91.91377308,74.37516614,76.6089279,79.79673958,83.20147829,66.68909533,55.41595907,42.4200246,57.9828151
Ukraine,2015,Female,Rural,7223.601806,372.4606225,412.5040957,336.3747491,313.5716215,356.9712478,455.2153546,482.1980751,482.5268432,454.4523525,397.2714868,471.2710181,452.4807171,532.8574522,370.6083745,382.3834706,508.3138388,442.1404862
Channel Islands,2015,Female,Rural,56.40937348,2.610438531,2.687596485,2.818959872,2.834376898,3.183209177,3.219849058,3.639256801,3.950364242,4.280430307,4.351638249,4.353784686,4.072690939,3.875567145,2.919528163,2.666291016,1.897692005,3.047699903
Denmark,2015,Female,Rural,342.4848701,17.91239973,19.64351737,20.37942854,19.90656544,15.05504309,15.07069613,16.71676472,20.3376867,23.70706392,25.50183864,26.63996332,24.77041461,22.89068479,23.3434813,18.622569,12.81489689,19.17185589
Estonia,2015,Female,Rural,211.8099826,11.82719763,12.77651138,11.81386917,10.95269854,8.696571145,11.56987794,13.44695184,13.79648827,14.83378764,14.17408541,13.43544074,13.58968126,13.14507549,13.54072606,9.777043034,10.67469182,13.75928519
Faeroe Islands,2015,Female,Rural,13.50556063,0.797441637,1.014578421,0.911286088,1.002699716,0.85960262,0.555712633,0.755954023,0.755677855,0.738788334,1.010258181,0.851609376,0.809767664,0.924087488,0.713298283,0.600858515,0.399165214,0.804774582
Finland,2015,Female,Rural,427.6084161,21.66485158,24.48295887,24.21326698,23.22754037,16.6300905,17.09159875,20.9850234,23.35293728,22.32518539,27.43017676,30.6154698,30.62722012,31.39907971,33.67268926,23.13762131,21.05706448,35.69564151
Iceland,2015,Female,Rural,9.20346491,0.499837662,0.56452587,0.642118686,0.743260509,0.654547271,0.505201449,0.469006081,0.519131015,0.575349812,0.659683093,0.672951538,0.640443573,0.572782846,0.481021025,0.370916498,0.240135944,0.392552038
Ireland,2015,Female,Rural,852.9929619,61.58438428,67.24292349,62.2700547,54.5282504,37.89516566,36.391409,57.46875293,66.07860319,66.48326423,60.63131494,58.55592913,52.66102603,46.86086368,40.39298691,28.58166671,21.76834524,33.59802142
Isle of Man,2015,Female,Rural,20.312162,1.010133755,1.139104216,1.220753323,1.128485558,0.832724717,0.868465676,1.033216936,1.206171852,1.462005792,1.597269126,1.605447795,1.529943044,1.252581366,1.330648327,1.00036163,0.762283135,1.33256575
Latvia,2015,Female,Rural,343.108274,17.65231503,18.15784122,17.63746811,16.85617526,19.91584758,20.75490115,20.07713294,20.09290026,22.62310423,22.41829415,23.39973185,22.55225705,19.73403829,21.31599176,18.83646126,19.26158665,21.82222715
Lithuania,2015,Female,Rural,527.8191105,29.44832527,28.06820126,24.21342886,25.08160539,25.97182992,32.13698696,32.71445825,28.91593488,29.16392688,29.81679645,33.81390766,37.31849474,33.20511946,33.13423876,32.55434364,30.58571077,41.67580139
Norway,2015,Female,Rural,481.4204179,29.12788359,29.94269476,30.49404297,33.93000345,29.39242217,24.79116228,26.33579227,28.21400084,32.48322286,33.39027481,31.50513199,30.54052448,29.21303498,28.45001701,21.11693191,15.81544275,26.67783474
Sweden,2015,Female,Rural,642.9019119,45.03759291,44.57318026,39.15871875,32.10530509,29.25209915,36.54088241,40.73209052,39.73968917,40.12521526,41.23718628,41.35622647,41.33584455,40.01219122,42.65630846,33.09112108,21.68151445,34.26674591
United Kingdom,2015,Female,Rural,5553.146044,295.7523213,321.5553719,290.553907,283.0556212,220.6896246,262.0449409,313.3747039,329.071389,383.7453209,445.9764883,470.0108762,418.3869474,352.0553329,352.3859234,260.4536222,209.0434465,344.9902068
Albania,2015,Female,Rural,673.2714836,45.17619738,42.81059889,49.6614835,64.47139422,66.7147998,50.3292876,41.37354494,40.39006627,40.96086865,38.65274873,39.62614332,42.0343498,32.16762164,23.6070337,18.32613103,17.21484142,19.75437269
Andorra,2015,Female,Rural,5.542219173,0.213610287,0.193208707,0.275659614,0.23126121,0.208154727,0.265297607,0.359548638,0.438036247,0.522646915,0.580616516,0.486604205,0.368207513,0.446877714,0.287842875,0.227053972,0.152474437,0.285117989
Bosnia and Herzegovina,2015,Female,Rural,1172.050774,48.8065476,48.4042579,67.21442311,80.52876335,77.96537155,82.02592181,79.98263778,70.77634833,73.53758115,83.12507495,91.47133129,77.11624054,74.2828426,56.00572231,62.08138002,52.46269501,46.26363512
Croatia,2015,Female,Rural,888.8960087,41.78047953,44.71435392,42.47742544,47.86915423,45.0464875,48.00891823,55.01763783,56.57223219,52.40768574,51.53763258,55.29366362,60.66172946,65.79911418,62.52718397,46.11733382,50.07221872,62.99275775
Gibraltar,2015,Female,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2015,Female,Rural,1202.351453,50.18788318,54.05406361,49.44071859,46.25629439,44.76594372,50.82431086,60.31726833,69.4309047,70.09150348,76.68309913,77.58935475,89.6608215,92.1295112,94.23712177,74.16605757,80.80243356,121.714163
Holy See,2015,Female,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2015,Female,Rural,9530.695633,406.0942074,425.3173141,428.9896886,423.767768,430.4095378,439.0367298,494.4813094,587.0879009,676.4916432,686.573422,666.8761129,611.4458336,590.4708218,637.0724302,538.9157862,539.459514,948.2056131
Malta,2015,Female,Rural,9.871261612,0.260035512,0.497164943,0.367473214,0.455708072,0.164742755,0.318165917,0.685600439,0.809187774,0.569479076,0.53983072,0.660442167,0.888315782,0.888402849,0.852655972,0.716711065,0.657461549,0.539883806
Montenegro,2015,Female,Rural,110.8161779,3.449734939,6.452939174,6.676093639,7.37070867,7.457646622,6.668227884,7.491554274,7.246479356,6.809192497,6.314044525,6.95780736,7.019099976,7.360196865,7.217221112,4.498777347,6.38535736,5.441096254
Portugal,2015,Female,Rural,1971.149885,72.59458715,86.77577795,97.72513389,97.4514734,97.29853252,95.70185635,114.6595901,136.3515226,144.5571572,140.7587577,141.9047132,131.0059975,124.2183946,122.6299451,111.8190858,102.967125,152.7302351
San Marino,2015,Female,Rural,0.916056357,0.040303469,0.042675134,0.04237446,0.040112084,0.047813994,0.045772436,0.054115106,0.065893092,0.061185543,0.064230867,0.067377145,0.070220924,0.064632704,0.046851898,0.047547062,0.045420669,0.069529768
Serbia,2015,Female,Rural,2083.581418,92.01028468,107.1386622,119.9611272,125.8843287,133.361752,124.4974719,128.772248,140.4371854,138.2273955,129.7064649,132.4009369,142.9629738,151.9481318,129.3430601,84.92958759,91.7946266,110.2051805
Slovenia,2015,Female,Rural,519.236814,26.44250406,27.7969253,24.49606566,25.01662997,24.62497239,31.95694491,36.0683091,38.85150837,36.05582773,37.23549867,36.73389741,35.38306661,34.41321264,26.09053533,24.59109113,21.16939647,32.31042821
Spain,2015,Female,Rural,4747.713225,235.5824013,250.7389722,230.7072157,202.0806449,206.2442259,234.1696051,315.7831936,381.012824,365.3452213,336.1198021,313.5960727,291.1117068,269.4517336,275.032101,230.6273653,203.2697418,406.8403981
The former Yugoslav Republic of Macedonia,2015,Female,Rural,447.4423817,27.36305697,26.0556478,25.84315323,28.57789114,34.64709967,35.17148714,32.95513009,28.06576831,24.69105494,25.33106578,28.00846831,28.61487178,28.1412969,23.88671697,18.49388334,15.49447932,16.10131005
Austria,2015,Female,Rural,1449.950106,67.90892651,69.05552017,73.44861238,82.77745025,81.52290274,80.16377622,88.43869971,85.76971222,100.0304008,119.7729909,121.1688028,101.7291195,80.81785508,65.30641088,80.51924694,63.23707143,88.28260715
Belgium,2015,Female,Rural,119.1644896,6.799762329,7.716946174,7.119830979,7.0303505,7.011221981,6.358674397,6.795412451,7.441639156,9.638744571,6.50677597,8.196508752,7.644526217,6.606172854,6.735710701,4.859134037,4.344888501,8.358190057
France,2015,Female,Rural,6643.490069,378.2310732,390.1258224,393.8371913,354.0299772,256.5860062,332.7797729,395.0348268,375.7630853,454.554249,445.9689344,442.9016448,431.1615018,456.2763329,444.96607,295.8200673,265.8349385,529.618575
Germany,2015,Female,Rural,9956.726218,419.349612,424.7358525,461.9243893,469.5652654,403.5624804,527.0335514,605.598254,585.3727555,627.4465155,803.7816609,830.9270536,721.8564447,695.9621615,522.221172,581.7177359,582.2885861,693.3827278
Liechtenstein,2015,Female,Rural,16.22471329,0.762622998,0.758201377,0.788827451,0.957032547,0.99667659,1.001944834,0.983238267,1.005824216,1.171431116,1.345127737,1.349693322,1.210959592,1.032261372,0.913425052,0.735369063,0.494118884,0.717958873
Luxembourg,2015,Female,Rural,25.8295021,1.534833949,1.483293912,1.577753179,1.583663322,1.279966292,1.481294586,1.847751118,1.942426463,1.992142998,2.009703707,1.867072006,1.629977797,1.408918953,1.148830662,0.927959634,0.810201385,1.303712134
Monaco,2015,Female,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2015,Female,Rural,797.6375143,39.73732731,45.38075142,51.45900707,46.57581545,36.10398969,35.03118471,38.33308114,43.95109885,56.42422458,62.34741499,62.91854581,58.28511878,54.03899404,55.3789508,38.44130228,29.49217157,43.7385358
Switzerland,2015,Female,Rural,968.9490986,69.53584136,55.93053512,56.14998693,66.16641656,86.00606508,99.39025237,95.01630223,78.69753549,73.7148185,72.7612439,63.24864388,56.18541707,33.80338436,22.59318476,14.98514593,8.288168513,16.47615659
Anguilla,2015,Female,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,2015,Female,Rural,36.40378709,2.77803243,2.813607084,2.911921952,2.973768608,3.032757883,2.706027834,2.508050793,2.115002086,2.862123455,3.327417885,2.405724166,1.803130463,1.278259812,0.7723515,0.805138242,0.590810045,0.719662856
Aruba,2015,Female,Rural,31.5544082,1.518197856,1.954659548,2.071524483,2.146097703,2.003608659,1.461754212,1.741225556,2.103085495,2.326148149,2.542613806,2.886300241,2.507802795,2.062209423,1.544642281,1.077813043,0.822540077,0.78418487
Bahamas,2015,Female,Rural,32.90712335,2.546317355,2.484926911,2.150013857,2.448463279,2.589087362,2.505101935,2.530671657,2.206628866,2.3934148,2.156215337,2.277436706,1.905316121,1.528317979,1.1258225,0.785941099,0.612195172,0.661252413
Barbados,2015,Female,Rural,98.09880254,6.110237962,6.144859268,6.025296853,6.00698782,6.591386596,6.635580797,6.697083289,6.442372898,7.110219034,6.993045243,7.654384433,7.105053514,5.767565097,4.428659661,2.970070464,2.388131308,3.027868305
British Virgin Islands,2015,Female,Rural,7.59680176,0.574174825,0.57503177,0.552632811,0.522368314,0.521805542,0.537697674,0.553275013,0.516894663,0.514151823,0.558060773,0.618268527,0.527822326,0.359303448,0.262332348,0.160614983,0.121444122,0.120922799
Caribbean Netherlands,2015,Female,Rural,2.37149928,0.128492074,0.137269189,0.134194127,0.122052504,0.125612082,0.108598462,0.12398479,0.132736518,0.174460812,0.18230244,0.203919432,0.183813444,0.180805643,0.13580959,0.119298263,0.081992921,0.096156989
Cayman Islands,2015,Female,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,2015,Female,Rural,1209.863958,57.7610409,70.18646456,80.84835882,84.16909746,85.41295937,91.58944131,81.57746218,78.09887951,106.1958543,99.64116541,98.96494631,61.6487974,58.61199795,45.52727787,38.89085239,30.89885794,39.84050464
Curaçao,2015,Female,Rural,9.280064702,0.518260749,0.582266772,0.61091082,0.548580387,0.470956143,0.474166065,0.546750483,0.536205059,0.609023994,0.78856608,0.781263349,0.726036915,0.597346569,0.498568459,0.38262796,0.271082508,0.337452388
Dominica,2015,Female,Rural,10.71635967,0.803481359,0.770912705,0.742926676,0.865907153,0.910141065,0.825466151,0.886400581,0.427871941,0.547026457,0.916357531,0.562172007,0.643304124,0.41846919,0.299869838,0.299380499,0.344991603,0.451680794
Dominican Republic,2015,Female,Rural,1103.285343,117.165894,120.7344571,113.2091623,99.07073192,91.31955603,83.53613793,77.40966159,68.41800846,64.03658949,58.55798051,53.98559168,45.65011389,35.9816127,25.65457275,18.33301498,13.91330751,16.3089503
Grenada,2015,Female,Rural,34.07069444,3.162274926,3.038094577,2.811491951,3.036605278,3.211942559,3.533765682,2.860018593,2.1499067,1.62786505,1.415523937,1.878086952,1.432494467,1.029607239,0.779683444,0.700244833,0.617664407,0.785423839
Guadeloupe,2015,Female,Rural,3.778771936,0.248615529,0.28376487,0.262958344,0.24407488,0.20198185,0.211855644,0.198515613,0.213132571,0.278571612,0.292615378,0.293456285,0.245419564,0.212335843,0.173865107,0.134796685,0.108299473,0.17451269
Haiti,2015,Female,Rural,2164.165897,282.8643719,274.697175,232.7265909,189.5753981,166.2363544,159.9413795,152.5838475,130.7819667,110.1411586,101.8224041,90.90772422,75.72604515,65.03258182,47.03750476,37.93504196,26.18122189,19.97513063
Jamaica,2015,Female,Rural,626.3826771,55.16666521,57.24771525,57.92876815,66.22966662,50.95988346,42.49447457,39.16107086,37.16051939,38.4849659,36.77575225,35.48368331,27.87435146,22.48857573,15.53397141,14.16116546,11.48296798,17.74848007
Martinique,2015,Female,Rural,23.41626871,1.225304262,1.45939566,1.533477646,1.448047091,1.357559933,1.089587828,1.056799563,1.18597603,1.728565019,1.896778196,1.936655823,1.671474527,1.493291984,1.228090424,0.963193887,0.835465453,1.306605383
Montserrat,2015,Female,Rural,2.380881586,0.162186152,0.177097589,0.184785835,0.0789344,0.188268816,0.13579692,0.175893783,0.161547166,0.143443231,0.212231478,0.150757006,0.152624032,0.085454275,0.149131993,0.071859812,0.076381338,0.07448776
Puerto Rico,2015,Female,Rural,118.0279394,7.192590306,7.658839971,7.665278307,7.982434233,7.874757501,7.46362419,7.813056481,8.052311678,7.887729549,7.597103265,7.690868045,7.009383502,6.67123491,6.040161529,4.583368427,3.521499355,5.323698172
Saint Kitts and Nevis,2015,Female,Rural,18.88864989,1.661781467,1.670035129,1.683615578,1.634337578,1.394870214,1.468934786,1.528723739,1.449220255,1.229068972,1.087438616,1.08143495,1.042096245,0.747296314,0.406444385,0.311868607,0.181623819,0.309859242
Saint Lucia,2015,Female,Rural,76.50788788,5.701454778,5.834434231,6.225353491,6.584842713,6.609499792,5.761148469,6.043708068,5.406960874,5.37719216,5.022867674,4.531526512,3.619990925,2.646441575,2.213993087,1.662902715,1.312800028,1.952770786
Saint Vincent and the Grenadines,2015,Female,Rural,26.03318778,2.184805229,2.443166618,2.320034682,2.251676758,2.054347377,1.937431511,1.934791078,1.792032678,1.617663309,1.466000599,1.640002263,1.294164839,0.973957574,0.686851343,0.466700756,0.480467673,0.489093488
Sint Maarten (Dutch part),2015,Female,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,2015,Female,Rural,623.3628395,42.56991012,43.55466876,40.60634111,38.11232015,41.04066231,50.55340351,58.11324512,46.82698108,42.294214,39.40870485,45.20990093,37.47778144,30.8120482,23.76846602,17.96072115,11.9272386,13.12623212
Turks and Caicos Islands,2015,Female,Rural,1.299550563,0.108715631,0.122195152,0.106522313,0.085290067,0.077097407,0.089912014,0.112260183,0.119876181,0.116633021,0.105216169,0.088015005,0.06024998,0.041532823,0.027961168,0.017361976,0.010796694,0.009914778
United States Virgin Islands,2015,Female,Rural,2.544280154,0.175842389,0.171080382,0.160206012,0.150276133,0.153673509,0.134372426,0.146770636,0.156618281,0.161326466,0.184878173,0.176809692,0.181276005,0.171070782,0.163946538,0.103463765,0.068781436,0.083887528
Belize,2015,Female,Rural,95.51070158,11.15922079,11.10638468,10.81259738,10.44848958,8.606862498,7.753519221,7.390947379,6.389324473,5.760223649,4.699085362,3.338965319,2.514182924,1.903050215,1.256152546,0.757749727,0.718404126,0.895541709
Costa Rica,2015,Female,Rural,546.6727295,47.05950497,46.74816205,51.02807056,51.08833149,47.03116065,47.60528916,43.83288027,39.60754873,34.96400205,31.64832919,29.03224971,22.55759106,17.96894615,12.68700377,9.343305588,6.545346371,7.925007689
El Salvador,2015,Female,Rural,1097.771324,114.783626,115.2709524,115.3785754,127.6146371,111.0645557,88.28102669,72.01480683,62.15147715,53.15945854,49.43488627,43.9005441,36.23277085,30.38436406,23.79738719,20.09559352,15.26288502,18.94377703
Guatemala,2015,Female,Rural,3977.221755,644.8776485,589.4349053,511.4032427,410.6083824,351.901515,289.8070977,249.7491112,212.6786585,170.7372326,137.3578309,106.8578447,85.10953086,71.60741657,54.44663426,36.04061506,25.16502851,29.43906066
Honduras,2015,Female,Rural,1841.750787,248.8381608,245.5934301,224.7491638,194.3083783,156.5565785,139.9602785,128.4697453,105.0850178,86.23522044,73.57650269,61.90773635,49.7838258,41.70512157,29.60763132,21.28876428,15.81243076,18.27280096
Mexico,2015,Female,Rural,13189.58364,1276.403246,1334.736145,1405.347669,1326.252144,1119.912657,956.1278226,878.8053873,809.8119114,813.2020516,707.562021,564.8617702,494.4169981,438.178368,341.1555746,289.7335158,186.8842599,246.1921026
Nicaragua,2015,Female,Rural,1252.76311,163.1338102,157.2341326,140.7318796,135.3952118,125.7660783,103.9491536,91.25718891,74.58516944,58.54632787,46.53912259,40.18043998,35.67850378,27.97256199,15.86890225,13.94702704,9.618010996,12.35958921
